ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-314381,MapQuest,241.0,3,2017-01-28 02:12:15,2017-01-28 02:41:47,37.334145,-121.861221,,,0.01,Lane blocked due to debris on road and accident on I-280 Northbound at Exit 1A McLaughlin Ave.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-01-28 06:47:00,35.6,31.7,87.0,30.6,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314380,MapQuest,241.0,3,2017-01-28 01:51:57,2017-01-28 02:21:25,37.763321000000005,-122.216202,,,0.01,#4 lane blocked due to accident and people on the road on I-880 Northbound at Exit 37 66th Ave.,,I-880 N,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2017-01-28 01:53:00,44.1,42.5,68.0,30.56,10.0,ENE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314379,MapQuest,201.0,3,2017-01-28 01:13:32,2017-01-28 01:43:19,38.291160999999995,-122.03463,,,0.01,Accident on I-80 Eastbound at Exit 48 Manuel Campos Pkwy.,,I-80 E,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-01-28 00:58:00,37.2,30.0,90.0,30.61,10.0,NNE,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314369,MapQuest,343.0,2,2017-01-27 23:51:48,2017-01-28 00:21:22,37.022377,-121.566429,,,0.01,Right hand shoulder blocked due to accident now on the shoulder on US-101 Southbound at Exit 357 CA-152.,,S Valley Fwy N,R,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,2017-01-27 23:55:00,37.4,33.8,93.0,30.58,10.0,SE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314364,MapQuest,201.0,3,2017-01-27 22:33:11,2017-01-27 23:17:39,37.564159000000004,-122.03900900000001,,,0.01,Accident on I-880 Northbound at CA-84.,,I-880 N,R,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2017-01-27 22:54:00,45.0,40.6,60.0,30.6,10.0,NE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314365,MapQuest,201.0,2,2017-01-27 22:32:29,2017-01-27 23:16:58,37.312836,-121.88584099999999,,,0.01,Right hand shoulder blocked due to accident on I-280 Southbound before Exits 2B 3A 3B CA-87 Guadalupe Pkwy.,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-01-27 22:53:00,44.1,42.5,68.0,30.58,10.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314360,MapQuest,201.0,2,2017-01-27 21:59:16,2017-01-27 22:42:46,37.363171,-121.89426399999999,,,0.01,Right hand shoulder blocked due to accident on US-101 Southbound at 13th Steet.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-27 21:53:00,46.0,44.8,66.0,30.58,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314359,MapQuest,201.0,2,2017-01-27 21:52:49,2017-01-27 22:22:25,37.644245,-122.09358999999999,,,0.01,Accident on I-880 Southbound before Exit 27 CA-92 Jackson St.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-01-27 21:54:00,46.0,43.1,63.0,30.61,10.0,NNE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314355,MapQuest,201.0,2,2017-01-27 21:46:22,2017-01-27 22:30:54,37.734898,-122.40866100000001,,,0.01,Accident on US-101 Northbound at Exits 430A 430B 431 I-280.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-01-27 21:56:00,50.0,,71.0,30.58,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314356,MapQuest,201.0,3,2017-01-27 21:40:35,2017-01-27 22:25:06,38.090843,-122.227585,,,0.01,Right hand shoulder blocked due to accident on I-80 Westbound at Exits 30A 30B I-780.,,I-780 W,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2017-01-27 21:54:00,42.1,39.2,79.0,30.57,10.0,North,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314352,MapQuest,201.0,2,2017-01-27 21:27:35,2017-01-27 22:12:02,37.740299,-122.40786000000001,,,0.01,Right hand shoulder blocked due to accident on US-101 Northbound before Exits 430A 430B 431 I-280.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2017-01-27 21:56:00,50.0,,71.0,30.58,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314353,MapQuest,201.0,3,2017-01-27 21:24:09,2017-01-27 22:06:26,37.323948,-121.892509,,,0.01,Shoulder blocked on exit ramp due to accident on I-280 Northbound at Exits 2B 3A 3B CA-87 Guadalupe Pkwy.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-01-27 21:53:00,46.0,44.8,66.0,30.58,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314348,MapQuest,201.0,2,2017-01-27 20:59:45,2017-01-27 21:44:10,37.317062,-121.94058999999999,,,0.01,Right hand shoulder blocked due to accident on I-280 Northbound at Exits 1C 5A 5B CA-17.,,I-880 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-01-27 20:53:00,50.0,,61.0,30.58,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2624387,Bing,,2,2017-01-27 19:46:59,2017-01-28 01:46:59,40.89416,-74.26935999999999,40.89399,-74.27368,0.226,At Two Bridges Rd/Exit 52 - Accident.,,I-80 W,R,Fairfield,Essex,NJ,07004,US,US/Eastern,KCDW,2017-01-27 19:53:00,37.9,31.5,55.0,29.65,10.0,West,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-326240,MapQuest,201.0,3,2017-01-27 19:43:42,2017-01-27 20:28:20,40.894001,-74.273315,,,0.01,Accident on I-80 Westbound after Exit 52 Lane Rd.,,I-80 W,R,Fairfield,Essex,NJ,07004,US,US/Eastern,KCDW,2017-01-27 19:53:00,37.9,31.5,55.0,29.65,10.0,West,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314335,MapQuest,201.0,3,2017-01-27 19:27:48,2017-01-27 20:27:01,38.069717,-122.22691299999998,,,0.01,#1 lane blocked due to accident on I-80 Eastbound at Carquinez Toll Plaza Rd.,,Carquinez Brg E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2017-01-27 19:54:00,50.0,,59.0,30.56,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314331,MapQuest,201.0,2,2017-01-27 19:24:43,2017-01-27 20:09:30,38.004471,-122.038849,,,0.01,Accident on CA-4 Eastbound at Exits 15A 15B CA-242.,,CA-4 E,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2017-01-27 19:53:00,46.9,,61.0,30.54,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314330,MapQuest,201.0,2,2017-01-27 19:22:02,2017-01-27 20:06:39,38.349094,-122.30339099999999,,,0.0,Accident on Big Ranch Rd Northbound at Salvador Ave.,4022.0,Big Ranch Rd,R,Napa,Napa,CA,94558-1405,US,US/Pacific,KAPC,2017-01-27 18:54:00,48.0,,66.0,30.55,10.0,East,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-314320,MapQuest,201.0,2,2017-01-27 18:53:52,2017-01-27 19:38:41,37.364319,-121.90183999999999,,,0.01,Accident on US-101 Southbound after Exits 388B 388C I-880.,,I-880 S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-27 18:53:00,52.0,,50.0,30.56,10.0,WSW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-314319,MapQuest,201.0,2,2017-01-27 18:43:05,2017-01-27 19:27:16,37.363678,-121.89099099999999,,,0.01,Accident on Mabury Rd at US-101.,715.0,Mabury Rd,L,San Jose,Santa Clara,CA,95133-1023,US,US/Pacific,KRHV,2017-01-27 17:48:00,53.6,,51.0,30.57,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-314302,MapQuest,201.0,3,2017-01-27 17:34:14,2017-01-27 18:18:51,37.32188,-121.8993,,,0.01,#3 lane blocked and right hand shoulder blocked due to accident on I-280 Northbound at Exits 3A 3B Bird Ave.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-01-27 17:53:00,53.1,,50.0,30.55,10.0,West,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-314299,MapQuest,201.0,3,2017-01-27 17:26:07,2017-01-27 18:10:46,37.634972,-122.086952,,,0.01,One lane blocked and right hand shoulder blocked due to accident on I-880 Southbound at Exit 26 Tennyson Rd.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-01-27 17:54:00,51.1,,56.0,30.59,10.0,NW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314287,MapQuest,201.0,3,2017-01-27 16:33:27,2017-01-27 17:18:03,37.932659,-122.325897,,,0.01,Right hand shoulder blocked due to accident on I-80 Eastbound before Exit 16A MacDonald Ave.,,MacDonald Ave,R,Richmond,Contra Costa,CA,94805,US,US/Pacific,KCCR,2017-01-27 16:53:00,57.9,,39.0,30.51,10.0,ENE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2624264,Bing,,2,2017-01-27 16:27:59,2017-01-27 22:27:59,37.605241,-77.513676,37.60502,-77.51028000000001,0.187,At US-250/Broad St/Exit 183 - Accident.,,I-64 E,R,Richmond,Henrico,VA,23230,US,US/Eastern,KOFP,2017-01-27 16:54:00,42.1,36.6,38.0,29.83,10.0,WSW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314285,MapQuest,201.0,3,2017-01-27 16:21:35,2017-01-27 17:06:04,37.74382,-122.19933300000001,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound before Exit 36 Hegenberger Rd.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2017-01-27 15:53:00,57.0,,45.0,30.55,10.0,SSW,5.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314280,MapQuest,201.0,2,2017-01-27 15:48:45,2017-01-27 16:33:21,37.764324,-122.43170900000001,,,0.01,Accident on 16th St at Prosper St.,2.0,Prosper St,R,San Francisco,San Francisco,CA,94114-1609,US,US/Pacific,KSFO,2017-01-27 15:56:00,57.0,,42.0,30.54,10.0,Calm,,,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314278,MapQuest,201.0,2,2017-01-27 15:33:43,2017-01-27 16:03:21,37.310513,-121.940475,,,0.01,Accident on CA-17 Northbound before I-880.,,CA-17 N,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-01-27 15:53:00,59.0,,39.0,30.53,10.0,West,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314275,MapQuest,201.0,2,2017-01-27 14:45:56,2017-01-27 15:15:25,37.369694,-121.909599,,,0.01,Accident on Old Bayshore Hwy at Zanker Rd.,1798.0,Old Bayshore Hwy,R,San Jose,Santa Clara,CA,95112-4312,US,US/Pacific,KSJC,2017-01-27 14:53:00,59.0,,39.0,30.52,10.0,NW,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314272,MapQuest,201.0,3,2017-01-27 14:33:23,2017-01-27 15:02:37,38.21172,-122.14483600000001,,,0.01,Accident on I-80 Eastbound before Exit 39B CA-12.,,CA-12,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-01-27 14:54:00,60.1,,42.0,30.51,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2629798,Bing,,2,2017-01-27 13:52:43,2017-01-27 19:52:43,37.804863,-122.27886799999999,37.804848,-122.278875,0.001,At 12th St - Accident.,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-01-27 13:53:00,55.9,,57.0,30.54,10.0,SW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2629797,Bing,,2,2017-01-27 13:40:44,2017-01-27 19:40:44,37.74364,-122.19918999999999,37.7376,-122.19394,0.506,At Hegenberger Rd - Accident.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2017-01-27 13:53:00,55.9,,57.0,30.54,10.0,SW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314268,MapQuest,201.0,2,2017-01-27 13:22:06,2017-01-27 13:51:45,37.740906,-122.196472,,,0.01,Accident on Hegenberger Rd at I-880.,,I-880 N,R,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,2017-01-27 12:53:00,55.0,,57.0,30.55,10.0,SW,9.2,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2629787,Bing,,2,2017-01-27 12:47:14,2017-01-27 18:47:14,37.491890000000005,-121.91918999999999,37.49888,-121.92675,0.636,At Mission Blvd - Accident.,,I-680 N,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-01-27 12:56:00,57.0,,40.0,30.55,10.0,NE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314265,MapQuest,241.0,2,2017-01-27 12:19:29,2017-01-27 12:49:36,37.255634,-121.85752099999999,,,0.01,#5 lane blocked and right hand shoulder blocked due to debris on road and accident on CA-87 Southbound at Exits 1A 1B 1C CA-85.,,Norman Y Mineta Hwy,R,San Jose,Santa Clara,CA,95123,US,US/Pacific,KRHV,2017-01-27 12:33:00,57.2,,41.0,30.56,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314259,MapQuest,201.0,2,2017-01-27 12:01:45,2017-01-27 12:46:45,37.547104,-122.32280700000001,,,0.01,Accident on CA-92 Westbound at Exit 11 Alameda de Las Pulgas.,,Alameda de Las Pulgas,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2017-01-27 11:50:00,53.6,,47.0,30.58,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2629783,Bing,,2,2017-01-27 11:47:46,2017-01-27 17:47:46,37.367974,-121.90772,37.369091999999995,-121.90918300000001,0.111,At Old Bayshore Hwy - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-27 11:53:00,55.9,,44.0,30.55,10.0,West,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314256,MapQuest,201.0,2,2017-01-27 11:43:33,2017-01-27 12:13:15,37.67907,-122.112175,,,0.01,Accident on Medford Ct at Meekland Ave.,19123.0,Meekland Ave,R,Hayward,Alameda,CA,94541-1941,US,US/Pacific,KHWD,2017-01-27 11:54:00,54.0,,40.0,30.58,10.0,SW,4.6,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-314253,MapQuest,201.0,2,2017-01-27 11:13:27,2017-01-27 11:40:39,38.009871999999994,-122.022728,,,0.01,Shoulder blocked on exit ramp due to accident on CA-4 Westbound at Exits 15A 15B Port Chicago Hwy.,,Port Chicago Hwy,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2017-01-27 10:53:00,55.0,,42.0,30.55,10.0,NE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314250,MapQuest,201.0,2,2017-01-27 11:02:31,2017-01-27 11:31:09,37.448879,-122.12313799999998,,,0.01,Lane blocked on exit ramp due to accident on US-101 Northbound at Exit 402 Embarcadero Rd.,,Embarcadero Rd,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-01-27 10:47:00,51.8,,54.0,30.59,10.0,Variable,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314247,MapQuest,201.0,3,2017-01-27 10:50:41,2017-01-27 11:20:03,37.866753,-122.303642,,,0.01,Slow lane blocked due to accident on I-580 Eastbound after University Ave.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-01-27 10:53:00,55.0,,51.0,30.59,10.0,SSE,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314246,MapQuest,201.0,3,2017-01-27 10:49:35,2017-01-27 11:19:04,37.878184999999995,-122.307175,,,0.01,Gore point obstructed due to accident on I-580 Eastbound before Exit 12 I-80 I-580.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-01-27 10:53:00,55.0,,51.0,30.59,10.0,SSE,8.1,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314243,MapQuest,201.0,3,2017-01-27 10:39:24,2017-01-27 11:09:01,37.495384,-121.923294,,,0.01,Right hand shoulder blocked due to accident on I-680 Southbound at Exit 12 CA-262 Mission Blvd.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-01-27 10:56:00,53.1,,48.0,30.6,10.0,North,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314240,MapQuest,201.0,2,2017-01-27 10:11:06,2017-01-27 10:39:33,38.007011,-122.541573,,,0.01,Accident on US-101 Southbound at Manuel T Freitas Pkwy.,,US-101 S,R,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2017-01-27 10:15:00,50.0,,66.0,30.59,10.0,Calm,,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2624131,Bing,,2,2017-01-27 09:35:49,2017-01-27 15:35:49,37.419540999999995,-77.42773199999999,37.426856,-77.429568,0.515,At VA-150/Chippenham Pky/Exit 67 - Accident.,,I-95 N,R,Richmond,Chesterfield,VA,23237,US,US/Eastern,KFCI,2017-01-27 09:55:00,44.6,38.8,31.0,29.9,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2624125,Bing,,3,2017-01-27 09:22:01,2017-01-27 15:22:01,37.576346,-77.463265,37.578387,-77.46649000000001,0.226,Between VA-161/Boulevard/Exit 78 and I-64/I-95 North Interchange - Accident.,,I-95 N,R,Richmond,Richmond City,VA,23230,US,US/Eastern,KOFP,2017-01-27 08:54:00,39.9,32.9,53.0,29.9,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2629752,Bing,,2,2017-01-27 08:00:48,2017-01-27 14:00:48,37.54939,-122.29256000000001,37.548456,-122.291676,0.081,At Hillsdale Blvd/Exit 414A - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2017-01-27 08:00:00,41.0,39.0,87.0,30.57,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314227,MapQuest,201.0,2,2017-01-27 07:57:22,2017-01-27 08:26:50,38.105404,-122.51158899999999,,,0.01,Accident on CA-37 Westbound before Atherton Ave.,,Atherton Ave,R,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2017-01-27 07:55:00,37.4,,93.0,30.55,10.0,Calm,,,Clear,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314230,MapQuest,201.0,3,2017-01-27 07:43:44,2017-01-27 08:13:11,37.367962,-121.84600800000001,,,0.01,Accident on I-680 Southbound after Exit 2B McKee Rd. On the median.,,I-680 N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-01-27 07:47:00,37.4,33.8,93.0,30.57,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314228,MapQuest,241.0,3,2017-01-27 07:40:58,2017-01-27 08:25:20,37.825237,-122.30583200000001,,,0.01,Lane blocked due to accident on I-80 Westbound before Toll Plaza.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-01-27 07:53:00,48.0,,61.0,30.54,10.0,East,6.9,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314229,MapQuest,201.0,2,2017-01-27 07:38:04,2017-01-27 08:19:19,37.363136,-121.891586,,,0.01,Right hand shoulder blocked due to accident on US-101 Northbound after Mabury Rd.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-27 07:53:00,39.0,35.7,86.0,30.55,10.0,WSW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314225,MapQuest,201.0,2,2017-01-27 07:20:14,2017-01-27 07:49:18,37.364319,-121.90183999999999,,,0.01,Right hand shoulder blocked due to accident on US-101 Northbound before I-880.,,I-880 S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-27 06:53:00,37.9,,89.0,30.54,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2629737,Bing,,2,2017-01-27 07:11:10,2017-01-27 13:11:10,38.011201,-122.54212,38.009096,-122.5421,0.145,At Freitas Pky - Accident.,,US-101 S,R,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2017-01-27 07:15:00,37.4,,93.0,30.55,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2624030,Bing,,2,2017-01-27 06:13:02,2017-01-27 12:13:02,37.52106,-77.53350999999999,37.51529,-77.536,0.42100000000000004,At VA-686/Jahnke Rd - Accident.,,Powhite Pkwy S,R,Richmond,Chesterfield,VA,23225,US,US/Eastern,KFCI,2017-01-27 05:55:00,33.8,28.6,41.0,29.87,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-314219,MapQuest,201.0,3,2017-01-27 03:33:44,2017-01-27 04:18:23,37.878184999999995,-122.307175,,,0.01,Middle lane blocked due to accident on I-80 I-580 Eastbound at Exits 12 13A I-580.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-01-27 03:53:00,48.0,,86.0,30.51,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
